URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.org/guides/itech-uw/ValueSet/hiv-g-de32,0.3.0,draft,,HepatitisBdiagnosisCodes,Hepatitis B diagnosis Codes,"Codes representing possible values for the Hepatitis B diagnosis element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-g-de38,0.3.0,draft,,HepatitisCtesttypeCodes,Hepatitis C test type Codes,"Codes representing possible values for the Hepatitis C test type element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-g-de44,0.3.0,draft,,ReasonHepatitisCtestnotdoneCodes,Reason Hepatitis C test not done Codes,"Codes representing possible values for the Reason Hepatitis C test not done element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-g-de59,0.3.0,draft,,SyphilistesttypeCodes,Syphilis test type Codes,"Codes representing possible values for the Syphilis test type element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-g-de63,0.3.0,draft,,ReasonsyphilistestnotdoneCodes,Reason syphilis test not done Codes,"Codes representing possible values for the Reason syphilis test not done element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-g-de70,0.3.0,draft,,SyphilistestresultCodes,Syphilis test result Codes,"Codes representing possible values for the Syphilis test result element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-h-de13,0.3.0,draft,,ContactmethodCodes,Contact method Codes,"Codes representing possible values for the Contact method element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-h-de17,0.3.0,draft,,SourceofinformationCodes,Source of information Codes,"Codes representing possible values for the Source of information element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-h-de2,0.3.0,draft,,ReasonforfollowupCodes,Reason for follow-up Codes,"Codes representing possible values for the Reason for follow-up element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-h-de22,0.3.0,draft,,OutcomefromoutreachattemptCodes,Outcome from outreach attempt Codes,"Codes representing possible values for the Outcome from outreach attempt element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-h-de33,0.3.0,draft,,HIVstatusofpartnerorcontactCodes,HIV status of partner or contact Codes,"Codes representing possible values for the HIV status of partner or contact element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-h-de40,0.3.0,draft,,HIVtreatmentoutcomeCodes,HIV treatment outcome Codes,"Codes representing possible values for the HIV treatment outcome element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-i-de3,0.3.0,draft,,ReasonforreferralCodes,Reason for referral Codes,"Codes representing possible values for the Reason for referral element",,"Internal"
http://fhir.org/guides/itech-uw/ValueSet/hiv-probable-route-of-transmission-codes,0.3.0,draft,,HIVprobablerouteoftransmissionCodes,HIV probable route of transmission Codes,"Codes representing possible values for the HIV probable route of transmission element",,
http://fhir.org/guides/itech-uw/ValueSet/hiv-self-test-distribution-site-type-codes,0.3.0,draft,,HIVselftestdistributionsitetypeCodes,HIV self-test distribution site type Codes,"Codes representing possible values for the HIV self-test distribution site type element",,
http://fhir.org/guides/itech-uw/ValueSet/hiv-self-test-kit-distribution-approach-codes,0.3.0,draft,,HIVselftestkitdistributionapproachCodes,HIV self-test kit distribution approach Codes,"Codes representing possible values for the HIV self-test kit distribution approach element",,
http://fhir.org/guides/itech-uw/ValueSet/medications-dispensed-codes,0.3.0,draft,,MedicationsdispensedCodes,Medications dispensed Codes,"Codes representing possible values for the Medications dispensed element",,
http://fhir.org/guides/itech-uw/ValueSet/source-of-gestational-age-codes,0.3.0,draft,,SourceofgestationalageCodes,Source of gestational age Codes,"Codes representing possible values for the Source of gestational age element",,
http://fhir.org/guides/itech-uw/ValueSet/timing-of-adverse-event-codes,0.3.0,draft,,TimingofadverseeventCodes,Timing of adverse event Codes,"Codes representing possible values for the Timing of adverse event element",,
http://fhir.org/guides/itech-uw/ValueSet/type-of-case-codes,0.3.0,draft,,TypeofcaseCodes,Type of case Codes,"Codes representing possible values for the Type of case element",,
